text,label
"Leaving out half the story lines makes no sense, and seems like a bad marketing idea.  But nice enough if you want to keep up on half of the main players.",0.0
"This book was a philosophical touchstone for insecure Boomers of the mid-1970s. Everybody I knew in those days had to be able to discuss it intelligently or risk being thought to have a gap in our characters as people. A folk/ talking blues singer of that era (I forget who) referred to this book in a lyric:""...a copy of Kahlil Gibran's 'The Prophet' with all the significant passages highlighted--the whole damn BOOK was highlited...""In truth, the whole phenomenon was symptomatic of the societal immaturity of my generation as young adults. It taught us all sorts of theoretical concepts of human nature that were not necessarily reflective of the real world--consideration, the dignity of each person, peace, love, repudiation of prejudice--all of this in a world that anything but reflected such beliefs in Gibran's day. And except for the hippy-dippy pseudo-enlightenment we tried to cram down the world's throat in our day, our peculiar era was no better. We just used Gibran and other such philosophers to peer-pressure one another into self-defeating meekness. If someone you knew was erudite enough to understand philosophy but didn't have the moxie to stand up to people when he should, Gibran was the ideal way to make him a bona fide doormat and make him think he liked it. I won't even try to speculate how ""relevant"" Gibran is nowadays. From the perspective of a sadder but wiser man--or at least not quite as stupid--I give you this Sting lyric from the song ""Consider Me Gone"" for consideration:""To search for perfectionIs all very wellBut to wait for HeavenIs to live here in Hell""",0.0
"Pages and pages of meaningless details and dozens of characters who go nowhere, like book 4. What a shame, after the promise of books 1-3.",0.0
"I loved Martin's first three books, but I doubt I will read another in this series. He is no Tolkien.  I don't mind a 1,000 page book if it is interesting, has a good plot, and the characters are well-developed.  However, I feel that Martin thought he was being paid by the word!  This particular book is supposed to run parallel to book four.  He admits that book four was running too long and that he split it.  Well, he should have taken one of the swords from the book to it.  It gives you the feeling that he cut all the description or stuff he didn't like in book four and threw it into book 5 as an after thought.  He keeps killing off old characters and creating new ones, as well.  This makes the book seem disjointed.I wound up skimming a great deal and forcing myself to read through to the ending.  Only a few story lines were resolved in the book.  I am really disappointed.",0.0
I was really disappointed by this book. The only parts that were not too bad were the chapters where Jacob was an old man. But the circus stuff was very pedestrian. No spark to the writing. Don't waste your time.,0.0
"This book is a horrid combination of writing that is good enough to keep you reading and bad enough that you wish you weren't.  The book is 700+ pages.  The heroine is repeatedly raped (forceably and not) or otherwise abused by men who supposedly love her.  She repeatedly makes stupid choices, leaving the reader to wonder how ""smart"" she really is.  There are too many irrelevant characters.  The ending is completely unsatisfying, given how long I spent to slog through the book.  The author is not bad in terms of description, but the only real element of ""suspense"" will be figured out by a thinking reader by page 100 or so of the book and is not nearly enough to carry a reader happily through to page 700.  Avoid this book.",0.0
"Right out of the gate let me say that I hated, hated, hated book 4 (AFFC), but respected the author's work enough to give it three stars, plus, the fact that I hated it because of its left turn away from characters I cared about is telling - I still care, I guess. So while I guess I hate this one less because we've turned back again, it gets 2 stars, because honestly, while I still respect GRRM's way with words I am utterly disillusioned with his ability to control them in creating context any longer.Let's just cut to the chase, GRRM didn't ""have to"" create two books out of one, what he ""had to"" do was let his editing staff cut out the trenchers of filler and get back to the meat of a very, very good story.  Alas, words aren't just wind, they're also cold, hard cash.But GRRM expecting us to buy that these two books just ""had"" to be published separately is somewhat of an insult to the intelligence of his readership.",0.0
"Don't get me wrong.  I loved books one, two and three.  LOVED them. After reading book four, I had a strong feeling that Martin was going off the deep end. Chapter after chapter of crap I didn't care about, hundreds of pages of back story download, useless information, useless characters, gobs of side stores and adventures only to finally culminate in disaster for EVERYONE I DID care about.Still I had hope. I thought ... this HAS to get better.So on to book five. The first quarter of the book is a trial. Again, hundreds of pages of back story blather, much of it about characters that were minor in the first books, but suddenly are the central figures in the series ... for no apparent reason.  Theon Greyjoy?  Really?  Why? Suddenly, some old knight that got retired in book one gets page after page of point of view, a new princeling gets his own storyline. Meanwhile, the characters you really want to know about are forgotten, pushed to the wayside, no longer worthy of a page or two when their stories are what made you struggle through all that back story to get to in the first place.STILL, I had hope. So I plowed through the rest of book six, only to be totally and completely furious with what he does in every single storyline. It's almost as if Martin wanted to lose the fantastic readership he had in the beginning. What was he thinking?When you start off a series with a handful of characters the readers love, then KILL EVERY SINGLE ONE, you've got to at some point say, enough is enough.  Did any of his editors try to reign him in??  Did anyone say .... you know, do we HAVE to kill off this guy? We all really like him.  Or, can't we get a little more of THIS person's story?  Her character is interesting and the story is great ... does she HAVE to go through this bloody hell you've designed for her?It would be one thing if he replaced the characters we LOVED with MORE characters we love ... but no. Most are simpering, directionless, two dimensional nuisances, that take the place of fully fleshed out personalities like Eddard Stark, Rob Stark, Brianne the Maid of Tarth... not to mention Jon Snow...Oh, we get a lot of Jon Snow in book five.  But take one guess what happens to him!I want them back.  I want them all back, because the dregs we are left with offer nothing of appeal for me.It seems in Martin's world, all the good guys die. Everything bad you can expect to happen, will. Evil rules the land. We're left with a place no decent person would want to be. If I have the ability to leave a world that seems fraught with nothing but senseless killing, rape, murder, disease, I think I will choose to leave it.Which is why I won't be scrambling to read book six if there is one.  It's time to get out of this world...before I get myself killed, like everyone else does.",0.0
"it's really hard to take anything about it seriously.  I've read several other Barbara Erskine books starting with Lady of Hay, and have finally come to the conclusion that either that book was a complete fluke or I wasn't sufficiently observant when I read it years ago, because I thought it was a very original and satisfying book that expertly wove the past and present together into a compelling whole and I have not been able to say the same about any of her other books I've read, though until this one, I haven't felt as if my intelligence actually was being insulted.This book is extremely formulaic and full of stereotypes, not characters.  The ghostly incidents in the book are absolutely ludicrous and anyone who takes any serious interest in ghosts and possession will wonder how Barbara Erskine could possibly have done any research in either matter.  I realize there is such a thing as suspension of disbelief, but when there are SO many books and TV shows out there on haunted locations and how ephemeral the viewing of ghosts truly is, it's a bit much to expect readers to buy, even in a book of fiction, that there is a town where the ghosts basically appear on demand.But the worst thing about this book to me was how insulting it was to the concept of Wicca.  I am not even Wiccan, but the heavy-handed inaccurate depiction of Wicca compared to ""Good guys are Christian"" mentality stunned me.But I guess Barbara Erskine knows what sells - this book is as over-the-top and overblown as it gets.",0.0
How could Martin's editors have let this go into print?  Was he to be paid no matter what drivel he put out.  Warning to anyone who hasn't read this yet - Go back and read the end of Feast and consider that the 'cliff hanger' end of Martin's career.  Martin put absolutely no thought into this story line (if you can even call it that).  There simply is no story.  I expected more from a person with such a loyal fan base.  It just goes to show you that some people simply don't care about their customers - so our only recourse is to give up on his future writings.  We have all been had...,0.0
"I rarely able to choose the worst books of an author. But if I have to choose the worst of Christie, this one will be it. The spy story did not interest me at all. I tried to finish it, since I'm a big fan of her, but it was hard not to fall asleep.",0.0
"Stop!  If you are a fan of the Fire and Ice series, do not read this book.  Nothing of import is going to happen and by skipping this book you still may still have the chance of keeping those warm fuzzy feelings you've kept in regards to this series.",0.0
"So mad at this book.  It was pretty good for the first 3/4.  Then it completely goes off the rails.  First is some annoying, distracting moralizing about interracial dating.  It's totally out of place in a psychological thriller.  Did the author need to fill pages for his book contract?  Then the farce of a trial.  Somehow the allegedly split-personality killer gets hypnotized during the trial.  Yes, hypnotized.  During the trial.  You could not make this schlock up.  Well, I guess you could.  If you were an overrated hack.  There's 8 hours of my life I will never get back.",0.0
"Boy, this thing is a mess.  Philip K. Dick never had much discipline in his writing; he churned out text at warp speed so he could keep himself in food and lodging, so some of his books are kind of junky, but really, now.It's not going to be easy to summarize this plot, just because it's so all over the place, but let's see how we do.  In Frolix 8, the world has fallen into a sort of two-party tyranny, alternately under the control of the New Men - mutant geniuses - and the Unusuals - telepaths, precogs and the like.  No one lacking one talent or the other has any access to power whatsoever.All this suppression has, of course, given rise to a rebellion calling itself the Under Men.  One of the rebel leaders, Thors Provoni, has been traveling in space for some years looking for extraterrestrial help.Into this circumstance comes Nick Appleton, one of PKD's plebian main characters.  He begins his adventure as a law-abiding if unsatisfied citizen.  He shortly finds himself involved with the Under Men, caught with forbidden rebel literature and on the run with a teenage girl named Charley.Pretty soon you, the reader, have to keep in mind Nick Appleton's battle with the planet's telepathic ruler for Charley's attention; the disintegration of his marriage and his flight from Charley's alcoholic boyfriend; Provoni's philosophical dialogues with the mammoth alien enveloping his ship as he heads back to Earth; and a partridge in a pear tree, presumably.  PKD could barely juggle that much material when his Ace Books editors only permitted him 180 pages.  Stretched over at least a third again that much space, it can't help but disintegrate.  And his conclusion makes it all too plain that the man simply didn't know what to do next - it's the worst kind of last-minute twitch.  He really should have set this one aside for a few months and let it settle, but he probably couldn't afford it.Indeed, the whole book seems tired.  It's got a lot of PKD's great themes, plot points and characters, but in a worn out state.Nick Appleton, for instance, is a solid PKD working class hero, like the television salesmen and electricians and grocers and such who people his earlier books.  Appleton, however, is a tire regroover.  He likes to think of this task as a form of art, but in truth it's a cheat and possibly deadly, as he himself comes to realize.PKD had also dealt before with world dictators, some cruel, some ill, some alien.  Willis Gram is maybe the worst of the bunch, a man who uses his enormous power for his own petty ends. This might even add some spice to the story, but Gram emerges as a flabby arrested adolescent who conducts pretty nearly all the planet's affairs from his bed.In his middle period, PKD loved to set several plot strands going at once and bounce around amongst them.  Most of the strands in Frolix 8 simply fizzle out - we never learn what happens to Appleton's wife and son, the gigantic alien leaves off philosophy the minute it lands on Earth and starts behaving like a mindless weapon, and all the threats disappear without another thought.PKD's gift for sympathetic characters seemed to almost desert him in this piece.  There's a lot of talk among these characters about saving the world from the purest of motives, but the actual desires on view seem uniformly petty - sexual gratification, alcohol dependence, the will to power. These people are unattractive even in a physical way, let alone in any other.He missed a couple of his most fertile themes this time round, too, especially the unsteady nature of reality and the effect of drugs on one's perception of that reality.  What little there is in Frolix 8 on those topics feels like an afterthought.  Could have been removed without any impact, and maybe should have been.And finally, he evidently couldn't even bring himself to remember his details from page to page.  Provoni has been traveling anywhere from ten to fifteen years, for instance - the number changes periodically.  There's anywhere from 10,000 to several million New Men and Unusuals on Earth - that changes, too.  And other examples abound.Now, this is PKD, and even his failures provide more food for thought than many another author's successes, but taken as a whole Our Friends from Frolix 8 is for PKD completists only.  If it wasn't for one thing I'd be tempted to dismiss it as an utter waste of time, but wait until you see what ultimately happens to the New Men and Unusuals.  Not only does it redeem the exhausted, washed-out feel of the rest of the book, it looks ahead to what PKD was about to become.PKD wrote Our Friends from Frolix 8 in 1970, at the tail end of a time when he could complete up to five or six novels per year.  No wonder he was burned out.  Clearly, he realized that something needed to change, and it sure did.  Tired and messy  as this book is, the compassion at its close leads directly to the conclusion of his next novel Flow My Tears, the Policeman Said, maybe the most touching evocation of human despair since the novel was invented.  Out of this transformation of his creative process, he produced A Scanner Darkly and the VALIS trilogy.  Now, that's the way to conclude a career.In 1970, PKD had only a few years to live, but he used them well.  If he needed to plow through Our Friends from Frolix 8 in order to do that, I say it was worth it.  Suppose we look on this novel as his way of clearing the decks and let it go at that.Benshlomo says, Every so often you have to throw the past overboard.",0.0
an okay read.  Plot was not very exciting nor suspenseful.  Characters were not well developed nor likeable. The TV series was 1000 times better...and I usually prefer a book.,0.0
"Let me say I think GRRM has a great sense of character and can do a plot twist like nobody's business.That said, does he know how to wrap up ANY storyline without a death to the main character in that storyline?  We've invested hours and pages in characters and plotlines, only to have brand new characters introduced...AGAIN... and a character we are invested in killed off because GRRM doesn't know what else to do with them.I was hoping to find Dance With Dragons have more focus and development on Jon, Arya, Bran and their wolves, Tyrion, Cersie, Jamie, and Dany and Sam.  Was I disappointed?  In the end - yes, big time.  (possible spoiler ahead)I got a lot of back & forth with Dany and Meeren and almost no development of her relationship with the dragons or who else may ride them.I got bits of Arya's growth, but not much and only toward the end of the book.Bran - a few chapters of odd situations that seemed like filler and a way to put him aside.Jon got chapters about his dealings with Wildings and Stannis, but not the Others or Ghost.Cersie - chapters toward the end of the book ending in her being marginalized and set aside.Jamie - one chapter only!Sam - nothingTyrion - Hurray!  Some interesting bits of intrigue but not what I was hoping for.New people - lots and lots and I didn't care about any of them at all.I loved books 1 & 2 and they got me hooked on this series.  Book 3 was annoying at times, but I stuck with it.  Book 4 was a dissappointment because of the new characters, but I gave it a chance & held out hope for this book.  That said, I will not recomment this book or series to anyone and I doubt I'll read anything else in the series in the future.  GRRM is a good writer, too bad he cannot end a story.  Maybe a new editor would help, but I doubt it.",0.0
Jon Snow's decision to feed the wildlings rather than simply burn the bodies of the ones who starve ruins what could have been a promising turnaround in the story.,0.0
"STOP! Do not waste your time. There are so many threads left unanswered, it defies belief. He has fallen into the ""eternal series"" trap.",0.0
"I enjoyed reading the first half of this book, but I found myself skimming through parts in the middle.  Not sure if I understand all the fuss.",0.0
"I had high hopes for ""Flashman,"" hearing the series described as having the wit of Wodehouse, lots of rousing adventure and historical accuracy. But with an early scene of Flashman slapping around his girlfriend and then playing a cruel trick on a fellow officer, my enthusiasm waned. Things just got worse with more beatings of women, lots of racist ranting and some unconvincing swashbuckling. Fraser seems to find humor in thuggery and charm in crude brutality. Harry's just not an appealing character, and the ""historical detail"" is not worth having to put up with him. And as this was written in 1969, the lavish use of the n-word seems a particularly interesting choice. (As I am also a big fan of Chuck Palahniuk, Outkast and Adam Sandler, you can't dismiss me as some kind of PC prude.) The rousing adventure is usually of the ""farmer's daughter"" type and the settings doesn't come to life. Why would I read another book about a nasty frat boy when it just really isn't any fun? Try T.E. Lawrence (""Seven Pillars of Wisdom"") or Robert Byron (""Road to Oxiana"") if you want genuinely amusing Brit characters in exotic locales.",0.0
"Does anyone have a clue as to where this series is going?  Martin seems to be mired in a morass of his own making.  He's going nowhere and taking an eternity to get wherever nowhere is.  The cliff-hangers are getting stale, the characters are becoming less and less engaging, and I'm at the point where I don't even care how the series ends any more.  Martin needs to do everyone a favor and wrap the whole thing up once and for all.  But from the way this series is creeping on and on and on, I have a sinking feeling the ending is going to be less of a bang than a whimper.Judy Lind",0.0
"i'm halfway through, and it already deserves a five star review. the 6 year wait was worth it, i just hope he doesn't take another 18 years to finish the series!!EDIT:yeah.. ^^^^^^^^^ that was wrong.  i just finished the book today.  i'm not going to paraphrase the entire book or plot lines that i enjoyed/hated.  this book is, to put it simply, poorly written.the first 3 books left me dying to read more.  the fourth book was generally uninteresting, but i plowed through it twice and upon 2nd reading realized that the 2nd half of the book was actually worth re-reading.  this book, though i've only read it once, makes me wish i never picked up the series in the first place.the writing style has gone downhill, as if GRRMs voice has become a caricature of itself, and all editing has gone out the window.  i was terribly excited to see all the characters i missed in AFFC at first, and anticipated big meet-ups and possibly an explanation of ANY mystical elements thus far.  i was disappointed yet again.  to the people who are saying, ""well it's just the 2nd half of AFFC, it's a good 'transition piece.'"" does that mean that the 2nd half of a mediocre book should be just as (if not more) mediocre?  i guess in a strange way that does stand to reason, but GRRM [was] so good at bashing expectations!  now it seems like he's a one trick pony, using tiny cliffhangers at the end of chapters to keep us interested.  characters repeating themselves incessantly. even multiple characters having the same memories of things, verbatim..it would be one thing if the next book will come out next year, but as we've heard, GRRM isn't even starting the next book for another year. so it will be at LEAST 2-3 years before the next book comes out, and quite possibly a decade or more before the series is concluded.  i needed a little more out of this book to keep me interested.  sorry GRRM, but i don't know if i can",0.0
"I found this book to be fairly uninteresting. It was a very quick read, but I figured out who was whom early on and then just found it to be rather dull to get through the book.",0.0
"MILD SPOILERS--I'm a little confused as to why this novel is classified as literary fiction, as it's lacking the strong character development and emotional complexity that most literary fiction strives for.  I'm aware I'm in the minority, but I can't honestly say I enjoyed this book.  It was very predictable, and the characters were wooden.  Marlena has zero depth--and Joseph isn't much better.  They fall in love, but it seems more like the affair happens because the author wrote it into the plot, not because these were two developed, real people whose minds and hearts shared something magical.  A few of the secondary characters have more detail, but they never go beyond superficial personality traits.The elephant is the absolute best part, and once I read that Gruen was inspired by old stories and photographs of real circus elephants and performers, I wished she'd gone ahead and written a non-fiction book so she could really delve into the struggle of the era and the horrible treatment of these animals.  She makes aspects of the circus interesting--in fact, that's why I kept reading even after I'd given up on the story having any real complexity or resonance, but the whole book is littered with anachronistic language that disturbs the realism she's aiming for.She's trying to get at some very deep issues (mental illness, extra-marital affairs, spousal abuse, the traumas of the Great Depression) but it's all very superficial.  She never quite digs deep enough to give these real complexity or power, so all of the characters have very obvious, stereotypical, predictably shallow reactions to these deep issues, and I was left feeling a bit like I was reading a kid's slightly juvenile interpretation of events.  Overall, disappointing and even a little simplistic.  The frame of Joseph in the old folks' home is the richest and most emotionally complicated part of the text--until the ending, which is utterly unrealistic and saccharine.",0.0
"So disappointed.  As what most readers will say, the first three books were phenomenal.  I could not put the books down.  Now though with the last 2, and especially this one, I forced myself to finish.  It really feels like GRRM has lost interest in this series and that he is only writing now for a paycheck.  This book was mostly filler, just like the previous one.  GRRM would spend pages on how someone felt, look or just the scenery.  I am also getting a sense that he has no idea what to do with his characters anymore.  They just keep dieing.When the next nook comes out (whenever that may be), I will definitely wait to see what the reviews are prior to spending the money to buy it.  The series is so not worth the money as it currently stands.",0.0
"Passenger to Frankfurt was published in 1970 when author Dame Agatha Christie was 80 years old. The novel is atypical for the Queen of Crime in that it deals with a rebellion by youth. There are no drawing room murders or much character development. Think of a mismash of ""Brave New World""; ""1984"" and dystopian views of society's future.Sir Stafford Nye is seated in the passenger lounge at the Frankfurt airport awaiting a flight to London. He is accosted by a young woman who begs to dress in his clothes so she will escape from persons seeking to murder her.She dresses in Nye's cloak and uses his passport. Nye drinks a drugged beer but is later revived. Back in London he meets the mysterious woman. She is Countess Renata Zerkowsi. Renata is part of a top secret team which is combasting the rise of a Neo-Nazi youth movement being led by a charismatic young leader named Young Siegfried.The Aryan looking young man is the son of Adolf Hitler who fled to Argentina where he married a blonde Englishwoman who gave birth to Franz Josef leader of the New World State. The boy has a Swastiza tattoo on his foot.The most interesting characters are not the pallid Nye but his Aunt Matilda. She voices many of the concerns about society held by author Christie. Also of interest is a fat old woman named Charlotte who is a doyen of the Neo-Nazi resurgence. As the novel ends Nye and Renata are planning their wedding.The novel contains long sections wherin Christie laments the state of modern society. The novel is often dull.This is one of the last Agatha Christie books I would recommend to a new reader of her countless works of fiction.",0.0
